VIN (1-10),County,City,State,Postal Code,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Model Year_2008,Model Year_2010,Model Year_2011,Model Year_2012,Model Year_2013,Model Year_2014,Model Year_2015,Model Year_2016,Model Year_2017,Model Year_2018,Model Year_2019,Model Year_2020,Make_BMW,Make_CADILLAC,Make_CHRYSLER,Make_FISKER,Make_KIA,Make_MINI,Make_PORSCHE,Make_SUBARU,Make_TESLA,Make_VOLVO,Make_WHEEGO ELECTRIC CARS,Model_330E,Model_530E,Model_740E,Model_918,Model_CAYENNE,Model_COUNTRYMAN,Model_CROSSTREK,Model_CT6,Model_KARMA,Model_MODEL S,Model_PACIFICA,Model_PANAMERA,Model_ROADSTER,Model_SOUL,Model_SOUL EV,Model_WHEEGO,Model_XC60,Model_XC90,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV)
JF2GTDNC4K,Whatcom,Bellingham,WA,98225.0,Not eligible due to low battery range,17.0,34995.0,42.0,144427986,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000501.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CN3D,King,Bellevue,WA,98008.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,48.0,478469820,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WMZYU7C49J,Pierce,Tacoma,WA,98407.0,Not eligible due to low battery range,12.0,36800.0,27.0,103976589,POINT (-122.51134 47.29238),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060800.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2C4RC1N79K,Kittitas,Ellensburg,WA,98926.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,13.0,211755421,POINT (-120.54872 46.99703),BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA),53037975500.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
KNDJP3AE3H,Pierce,South Hill,WA,98373.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,25.0,272312372,POINT (-122.2988 47.13795),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071310.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5YJSA1H11E,Snohomish,Everett,WA,98204.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,21.0,125971107,POINT (-122.27557 47.88936),PUGET SOUND ENERGY INC,53061041812.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DN7D,Whatcom,Bellingham,WA,98225.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,42.0,185029841,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000501.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
YV4BR0DL7J,Pierce,Gig Harbor,WA,98335.0,Not eligible due to low battery range,17.0,52900.0,26.0,132361540,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1DN4C,King,Seattle,WA,98122.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,37.0,210143419,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE0G,Clark,Vancouver,WA,98663.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,49.0,286753239,POINT (-122.64695 45.65675),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041011.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
WMZYU7C53K,Snohomish,Marysville,WA,98271.0,Not eligible due to low battery range,12.0,36900.0,38.0,476060462,POINT (-122.1677 48.11026),PUGET SOUND ENERGY INC,53061053102.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1DP8D,Pierce,Lake Tapps,WA,98391.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,31.0,109753514,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070307.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1AG6D,Island,Langley,WA,98260.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,10.0,294615555,POINT (-122.40618 48.0399),PUGET SOUND ENERGY INC,53029972000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DP4D,King,Redmond,WA,98052.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,45.0,233466453,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032322.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBAJA9C54K,Snohomish,Bothell,WA,98021.0,Not eligible due to low battery range,16.0,53400.0,1.0,228446410,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1H10E,King,Woodinville,WA,98077.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,45.0,196700696,POINT (-122.07326 47.75425),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032327.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DP4D,Skagit,Burlington,WA,98233.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,40.0,223040212,POINT (-122.33029 48.46846),PUGET SOUND ENERGY INC,53057951600.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1BG2D,Snohomish,Gold Bar,WA,98251.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,39.0,215266824,POINT (-121.69743 47.85565),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053803.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE3G,Spokane,Spokane,WA,99208.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,6.0,343102749,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010702.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LREKK5RX2J,Pierce,Fox Island,WA,98333.0,Clean Alternative Fuel Vehicle Eligible,31.0,75095.0,26.0,112443488,POINT (-122.65107 47.27375),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072410.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
WBAJB1C54J,Snohomish,Mountlake Terrace,WA,98043.0,Not eligible due to low battery range,14.0,54950.0,1.0,260205494,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051200.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WMZYU7C53K,King,Seattle,WA,98112.0,Not eligible due to low battery range,12.0,36900.0,43.0,215802709,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
